Red Mean,Green Mean,Blue Mean,Red Std,Green Std,Blue Std,Contrast,Dissimilarity,Label
126.31511433662972,118.60686121477912,104.30445760962564,55.97893781120094,61.65870493021695,83.0594300650392,197.5548135590106,5.033877507889252,0.0
107.16414812452759,98.1644469082,85.04097699554359,55.23472408122281,52.69592631221487,63.514351498641865,174.67430823015613,4.032082161759842,3.0
117.32451097240593,117.86914718626649,105.02561682466197,64.17320323830751,64.29924686673326,79.62245429340614,127.97925231951862,3.811973284186319,1.0
116.13377725222033,111.84248441371147,103.26457856001197,55.509420799997926,62.7206299680658,82.77342016583421,186.01981165233218,4.892690841773914,0.0
114.9972252404048,114.0176820390579,103.41763330525112,61.06782859719999,63.86272749674504,80.49168155668855,252.75462673077834,4.433283484029846,2.0
119.33543589117745,118.48905646363484,106.50679837424939,62.448452142800434,65.74350236097061,80.72614033091428,256.8459209388078,4.708040686089189,2.0
124.98420990213215,123.57178993318006,111.10471428637041,62.97220283646267,63.66850365714329,79.2181785104902,141.54254534678574,3.914710926547264,1.0
105.27241451653964,99.75556165753338,86.64196079183988,50.32794271418129,50.37335532320786,64.33678543032029,192.84266514591832,4.136659863664288,4.0
103.7688587201856,99.97683790916058,85.63654381023242,51.00222565655345,51.52467384951665,64.85753332811181,215.5701623203587,4.443393145934081,4.0
